# SCHISM Model Output at Beldons Landing,
# 2022 Summer-fall alternatives 
# Units: psu
# Terms:
# bn: below normal year classification
# dry: dry year classification
# bdl: Beldons Landing
# smscg4: 4psu trigger at BDL
# smscg6: 6psu trigger at BDL
datetime,bdl_bn_noact,bdl_bn_smscg4,bdl_bn_smscg6,bdl_dry_noact
2021-12-06T14:30,14.85,14.85,14.85,14.85
2021-12-06T14:45,14.95,14.95,14.95,14.95
2021-12-06T15:00,15.02,15.02,15.02,15.02
2021-12-06T15:15,15.06,15.06,15.06,15.06
2021-12-06T15:30,15.09,15.09,15.09,15.09
2021-12-06T15:45,15.11,15.11,15.11,15.11
2021-12-06T16:00,15.09,15.09,15.09,15.09
2021-12-06T16:15,15.05,15.05,15.05,15.05
2021-12-06T16:30,14.98,14.98,14.98,14.98
2021-12-06T16:45,14.84,14.84,14.84,14.84
2021-12-06T17:00,14.67,14.67,14.67,14.67
2021-12-06T17:15,14.43,14.43,14.43,14.43
2021-12-06T17:30,14.14,14.14,14.14,14.14
2021-12-06T17:45,13.80,13.80,13.80,13.80
2021-12-06T18:00,13.52,13.52,13.52,13.52
2021-12-06T18:15,13.30,13.30,13.30,13.30
2021-12-06T18:30,13.12,13.12,13.12,13.12
2021-12-06T18:45,12.97,12.97,12.97,12.97
2021-12-06T19:00,12.88,12.88,12.88,12.88
2021-12-06T19:15,12.82,12.82,12.82,12.82
2021-12-06T19:30,12.79,12.79,12.79,12.79
2021-12-06T19:45,12.76,12.76,12.76,12.76
2021-12-06T20:00,12.74,12.74,12.74,12.74
2021-12-06T20:15,12.71,12.71,12.71,12.71
2021-12-06T20:30,12.70,12.70,12.70,12.70
2021-12-06T20:45,12.68,12.68,12.68,12.68
2021-12-06T21:00,12.66,12.66,12.66,12.66
2021-12-06T21:15,12.62,12.62,12.62,12.62
2021-12-06T21:30,12.58,12.58,12.58,12.58
2021-12-06T21:45,12.51,12.51,12.51,12.51
2021-12-06T22:00,12.41,12.41,12.41,12.41
2021-12-06T22:15,12.29,12.29,12.29,12.29
2021-12-06T22:30,12.14,12.14,12.14,12.14
2021-12-06T22:45,11.95,11.95,11.95,11.95
2021-12-06T23:00,11.75,11.75,11.75,11.75
2021-12-06T23:15,11.54,11.54,11.54,11.54
2021-12-06T23:30,11.33,11.33,11.33,11.33
2021-12-06T23:45,11.16,11.16,11.16,11.16
2021-12-07T00:00,11.07,11.07,11.07,11.07
2021-12-07T00:15,11.08,11.08,11.08,11.08
2021-12-07T00:30,11.20,11.20,11.20,11.20
2021-12-07T00:45,11.46,11.46,11.46,11.46
2021-12-07T01:00,11.75,11.75,11.75,11.75
2021-12-07T01:15,11.98,11.98,11.98,11.98
2021-12-07T01:30,12.17,12.17,12.17,12.17
2021-12-07T01:45,12.33,12.33,12.33,12.33
2021-12-07T02:00,12.49,12.49,12.49,12.49
2021-12-07T02:15,12.58,12.58,12.58,12.58
2021-12-07T02:30,12.65,12.65,12.65,12.65
2021-12-07T02:45,12.72,12.72,12.72,12.72
2021-12-07T03:00,12.79,12.79,12.79,12.79
2021-12-07T03:15,12.86,12.86,12.86,12.86
2021-12-07T03:30,12.95,12.95,12.95,12.95
2021-12-07T03:45,13.08,13.08,13.08,13.08
2021-12-07T04:00,13.21,13.21,13.21,13.21
2021-12-07T04:15,13.30,13.30,13.30,13.30
2021-12-07T04:30,13.35,13.35,13.35,13.35
2021-12-07T04:45,13.24,13.24,13.24,13.24
2021-12-07T05:00,12.99,12.99,12.99,12.99
2021-12-07T05:15,12.92,12.92,12.92,12.92
2021-12-07T05:30,13.06,13.06,13.06,13.06
2021-12-07T05:45,13.07,13.07,13.07,13.07
2021-12-07T06:00,12.99,12.99,12.99,12.99
2021-12-07T06:15,12.92,12.92,12.92,12.92
2021-12-07T06:30,12.94,12.94,12.94,12.94
2021-12-07T06:45,13.06,13.06,13.06,13.06
2021-12-07T07:00,13.15,13.15,13.15,13.15
2021-12-07T07:15,13.20,13.20,13.20,13.20
2021-12-07T07:30,13.24,13.24,13.24,13.24
2021-12-07T07:45,13.27,13.27,13.27,13.27
2021-12-07T08:00,13.22,13.22,13.22,13.22
2021-12-07T08:15,13.15,13.15,13.15,13.15
2021-12-07T08:30,13.07,13.07,13.07,13.07
2021-12-07T08:45,13.00,13.00,13.00,13.00
2021-12-07T09:00,12.93,12.93,12.93,12.93
2021-12-07T09:15,12.87,12.87,12.87,12.87
2021-12-07T09:30,12.82,12.82,12.82,12.82
2021-12-07T09:45,12.77,12.77,12.77,12.77
2021-12-07T10:00,12.73,12.73,12.73,12.73
2021-12-07T10:15,12.69,12.69,12.69,12.69
2021-12-07T10:30,12.66,12.66,12.66,12.66
2021-12-07T10:45,12.65,12.65,12.65,12.65
2021-12-07T11:00,12.67,12.67,12.67,12.67
2021-12-07T11:15,12.69,12.69,12.69,12.69
2021-12-07T11:30,12.72,12.72,12.72,12.72
2021-12-07T11:45,12.77,12.77,12.77,12.77
2021-12-07T12:00,12.83,12.83,12.83,12.83
2021-12-07T12:15,12.90,12.90,12.90,12.90
2021-12-07T12:30,13.02,13.02,13.02,13.02
2021-12-07T12:45,13.10,13.10,13.10,13.10
2021-12-07T13:00,13.10,13.10,13.10,13.10
2021-12-07T13:15,13.03,13.03,13.03,13.03
2021-12-07T13:30,12.89,12.89,12.89,12.89
2021-12-07T13:45,12.74,12.74,12.74,12.74
2021-12-07T14:00,12.58,12.58,12.58,12.58
2021-12-07T14:15,12.43,12.43,12.43,12.43
2021-12-07T14:30,12.31,12.31,12.31,12.31
2021-12-07T14:45,12.19,12.19,12.19,12.19
2021-12-07T15:00,12.09,12.09,12.09,12.09
2021-12-07T15:15,11.98,11.98,11.98,11.98
2021-12-07T15:30,11.86,11.86,11.86,11.86
2021-12-07T15:45,11.78,11.78,11.78,11.78
2021-12-07T16:00,11.81,11.81,11.81,11.81
2021-12-07T16:15,11.87,11.87,11.87,11.87
2021-12-07T16:30,11.86,11.86,11.86,11.86
2021-12-07T16:45,11.84,11.84,11.84,11.84
2021-12-07T17:00,11.91,11.91,11.91,11.91
2021-12-07T17:15,12.05,12.05,12.05,12.05
2021-12-07T17:30,12.15,12.15,12.15,12.15
2021-12-07T17:45,12.28,12.28,12.28,12.28
2021-12-07T18:00,12.38,12.38,12.38,12.38
2021-12-07T18:15,12.52,12.52,12.52,12.52
2021-12-07T18:30,12.66,12.66,12.66,12.66
2021-12-07T18:45,12.80,12.80,12.80,12.80
2021-12-07T19:00,12.88,12.88,12.88,12.88
2021-12-07T19:15,12.90,12.90,12.90,12.90
2021-12-07T19:30,12.84,12.84,12.84,12.84
2021-12-07T19:45,12.74,12.74,12.74,12.74
2021-12-07T20:00,12.58,12.58,12.58,12.58
2021-12-07T20:15,12.39,12.39,12.39,12.39
2021-12-07T20:30,12.16,12.16,12.16,12.16
2021-12-07T20:45,11.91,11.91,11.91,11.91
2021-12-07T21:00,11.64,11.64,11.64,11.64
2021-12-07T21:15,11.36,11.36,11.36,11.36
2021-12-07T21:30,11.07,11.07,11.07,11.07
2021-12-07T21:45,10.78,10.78,10.78,10.78
2021-12-07T22:00,10.50,10.50,10.50,10.50
2021-12-07T22:15,10.22,10.22,10.22,10.22
2021-12-07T22:30,9.95,9.95,9.95,9.95
2021-12-07T22:45,9.69,9.69,9.69,9.69
2021-12-07T23:00,9.43,9.43,9.43,9.43
2021-12-07T23:15,9.20,9.20,9.20,9.20
2021-12-07T23:30,8.98,8.98,8.98,8.98
2021-12-07T23:45,8.78,8.78,8.78,8.78
2021-12-08T00:00,8.61,8.61,8.61,8.61
2021-12-08T00:15,8.47,8.47,8.47,8.47
2021-12-08T00:30,8.36,8.36,8.36,8.36
2021-12-08T00:45,8.28,8.28,8.28,8.28
2021-12-08T01:00,8.22,8.22,8.22,8.22
2021-12-08T01:15,8.20,8.20,8.20,8.20
2021-12-08T01:30,8.23,8.23,8.23,8.23
2021-12-08T01:45,8.31,8.31,8.31,8.31
2021-12-08T02:00,8.44,8.44,8.44,8.44
2021-12-08T02:15,8.64,8.64,8.64,8.64
2021-12-08T02:30,8.91,8.91,8.91,8.91
2021-12-08T02:45,9.35,9.35,9.35,9.35
2021-12-08T03:00,9.74,9.74,9.74,9.74
2021-12-08T03:15,10.10,10.10,10.10,10.10
2021-12-08T03:30,10.44,10.44,10.44,10.44
2021-12-08T03:45,10.79,10.79,10.79,10.79
2021-12-08T04:00,11.14,11.14,11.14,11.14
2021-12-08T04:15,11.45,11.45,11.45,11.45
2021-12-08T04:30,11.70,11.70,11.70,11.70
2021-12-08T04:45,11.89,11.89,11.89,11.89
2021-12-08T05:00,12.00,12.00,12.00,12.00
2021-12-08T05:15,12.02,12.02,12.02,12.02
2021-12-08T05:30,11.87,11.87,11.87,11.87
2021-12-08T05:45,11.72,11.72,11.72,11.72
2021-12-08T06:00,11.51,11.51,11.51,11.51
2021-12-08T06:15,11.53,11.53,11.53,11.53
2021-12-08T06:30,11.61,11.61,11.61,11.61
2021-12-08T06:45,11.54,11.54,11.54,11.54
2021-12-08T07:00,11.47,11.47,11.47,11.47
2021-12-08T07:15,11.46,11.46,11.46,11.46
2021-12-08T07:30,11.58,11.58,11.58,11.58
2021-12-08T07:45,11.71,11.71,11.71,11.71
2021-12-08T08:00,11.77,11.77,11.77,11.77
2021-12-08T08:15,11.85,11.85,11.85,11.85
2021-12-08T08:30,11.89,11.89,11.89,11.89
2021-12-08T08:45,11.82,11.82,11.82,11.82
2021-12-08T09:00,11.68,11.68,11.68,11.68
2021-12-08T09:15,11.49,11.49,11.49,11.49
2021-12-08T09:30,11.29,11.29,11.29,11.29
2021-12-08T09:45,11.07,11.07,11.07,11.07
2021-12-08T10:00,10.86,10.86,10.86,10.86
2021-12-08T10:15,10.65,10.65,10.65,10.65
2021-12-08T10:30,10.46,10.46,10.46,10.46
2021-12-08T10:45,10.28,10.28,10.28,10.28
2021-12-08T11:00,10.12,10.12,10.12,10.12
2021-12-08T11:15,9.97,9.97,9.97,9.97
2021-12-08T11:30,9.87,9.87,9.87,9.87
2021-12-08T11:45,9.82,9.82,9.82,9.82
2021-12-08T12:00,9.80,9.80,9.80,9.80
2021-12-08T12:15,9.82,9.82,9.82,9.82
2021-12-08T12:30,9.90,9.90,9.90,9.90
2021-12-08T12:45,10.09,10.09,10.09,10.09
2021-12-08T13:00,10.30,10.30,10.30,10.30
2021-12-08T13:15,10.52,10.52,10.52,10.52
2021-12-08T13:30,10.76,10.76,10.76,10.76
2021-12-08T13:45,11.00,11.00,11.00,11.00
2021-12-08T14:00,11.23,11.23,11.23,11.23
2021-12-08T14:15,11.41,11.41,11.41,11.41
2021-12-08T14:30,11.54,11.54,11.54,11.54
2021-12-08T14:45,11.60,11.60,11.60,11.60
2021-12-08T15:00,11.61,11.61,11.61,11.61
2021-12-08T15:15,11.48,11.48,11.48,11.48
2021-12-08T15:30,11.37,11.37,11.37,11.37
2021-12-08T15:45,11.24,11.24,11.24,11.24
2021-12-08T16:00,11.14,11.14,11.14,11.14
2021-12-08T16:15,11.06,11.06,11.06,11.06
2021-12-08T16:30,11.00,11.00,11.00,11.00
2021-12-08T16:45,11.00,11.00,11.00,11.00
2021-12-08T17:00,11.05,11.05,11.05,11.05
2021-12-08T17:15,11.11,11.11,11.11,11.11
2021-12-08T17:30,11.11,11.11,11.11,11.11
2021-12-08T17:45,11.12,11.12,11.12,11.12
2021-12-08T18:00,11.22,11.22,11.22,11.22
2021-12-08T18:15,11.28,11.28,11.28,11.28
2021-12-08T18:30,11.36,11.36,11.36,11.36
2021-12-08T18:45,11.44,11.44,11.44,11.44
2021-12-08T19:00,11.47,11.47,11.47,11.47
2021-12-08T19:15,11.43,11.43,11.43,11.43
2021-12-08T19:30,11.29,11.29,11.29,11.29
2021-12-08T19:45,11.06,11.06,11.06,11.06
2021-12-08T20:00,10.79,10.79,10.79,10.79
2021-12-08T20:15,10.48,10.48,10.48,10.48
2021-12-08T20:30,10.16,10.16,10.16,10.16
2021-12-08T20:45,9.86,9.86,9.86,9.86
2021-12-08T21:00,9.59,9.59,9.59,9.59
2021-12-08T21:15,9.33,9.33,9.33,9.33
2021-12-08T21:30,9.10,9.10,9.10,9.10
2021-12-08T21:45,8.88,8.88,8.88,8.88
2021-12-08T22:00,8.67,8.67,8.67,8.67
2021-12-08T22:15,8.47,8.47,8.47,8.47
2021-12-08T22:30,8.29,8.29,8.29,8.29
2021-12-08T22:45,8.12,8.12,8.12,8.12
2021-12-08T23:00,7.97,7.97,7.97,7.97
2021-12-08T23:15,7.83,7.83,7.83,7.83
2021-12-08T23:30,7.71,7.71,7.71,7.71
2021-12-08T23:45,7.60,7.60,7.60,7.60
2021-12-09T00:00,7.50,7.50,7.50,7.50
2021-12-09T00:15,7.42,7.42,7.42,7.42
2021-12-09T00:30,7.35,7.35,7.35,7.35
2021-12-09T00:45,7.30,7.30,7.30,7.30
2021-12-09T01:00,7.25,7.25,7.25,7.25
2021-12-09T01:15,7.22,7.22,7.22,7.22
2021-12-09T01:30,7.19,7.19,7.19,7.19
2021-12-09T01:45,7.18,7.18,7.18,7.18
2021-12-09T02:00,7.17,7.17,7.17,7.17
2021-12-09T02:15,7.18,7.18,7.18,7.18
2021-12-09T02:30,7.21,7.21,7.21,7.21
2021-12-09T02:45,7.25,7.25,7.25,7.25
2021-12-09T03:00,7.32,7.32,7.32,7.32
2021-12-09T03:15,7.43,7.43,7.43,7.43
2021-12-09T03:30,7.64,7.64,7.64,7.64
2021-12-09T03:45,7.91,7.91,7.91,7.91
2021-12-09T04:00,8.17,8.17,8.17,8.17
2021-12-09T04:15,8.42,8.42,8.42,8.42
2021-12-09T04:30,8.71,8.71,8.71,8.71
2021-12-09T04:45,9.00,9.00,9.00,9.00
2021-12-09T05:00,9.28,9.28,9.28,9.28
2021-12-09T05:15,9.53,9.53,9.53,9.53
2021-12-09T05:30,9.76,9.76,9.76,9.76
2021-12-09T05:45,9.95,9.95,9.95,9.95
2021-12-09T06:00,10.07,10.07,10.07,10.07
2021-12-09T06:15,10.13,10.13,10.13,10.13
2021-12-09T06:30,10.15,10.15,10.15,10.15
2021-12-09T06:45,10.09,10.09,10.09,10.09
2021-12-09T07:00,10.05,10.05,10.05,10.05
2021-12-09T07:15,10.01,10.01,10.01,10.01
2021-12-09T07:30,9.96,9.96,9.96,9.96
2021-12-09T07:45,9.92,9.92,9.92,9.92
2021-12-09T08:00,9.93,9.93,9.93,9.93
2021-12-09T08:15,10.00,10.00,10.00,10.00
2021-12-09T08:30,10.06,10.06,10.06,10.06
2021-12-09T08:45,10.09,10.09,10.09,10.09
2021-12-09T09:00,10.09,10.09,10.09,10.09
2021-12-09T09:15,10.08,10.08,10.08,10.08
2021-12-09T09:30,10.01,10.01,10.01,10.01
2021-12-09T09:45,9.87,9.87,9.87,9.87
2021-12-09T10:00,9.71,9.71,9.71,9.71
2021-12-09T10:15,9.52,9.52,9.52,9.52
2021-12-09T10:30,9.31,9.31,9.31,9.31
2021-12-09T10:45,9.11,9.11,9.11,9.11
2021-12-09T11:00,8.91,8.91,8.91,8.91
2021-12-09T11:15,8.73,8.73,8.73,8.73
2021-12-09T11:30,8.57,8.57,8.57,8.57
2021-12-09T11:45,8.42,8.42,8.42,8.42
2021-12-09T12:00,8.29,8.29,8.29,8.29
2021-12-09T12:15,8.18,8.18,8.18,8.18
2021-12-09T12:30,8.10,8.10,8.10,8.10
2021-12-09T12:45,8.05,8.05,8.05,8.05
2021-12-09T13:00,8.02,8.02,8.02,8.02
2021-12-09T13:15,8.00,8.00,8.00,8.00
2021-12-09T13:30,8.02,8.02,8.02,8.02
2021-12-09T13:45,8.06,8.06,8.06,8.06
2021-12-09T14:00,8.15,8.15,8.15,8.15
2021-12-09T14:15,8.28,8.28,8.28,8.28
2021-12-09T14:30,8.41,8.41,8.41,8.41
2021-12-09T14:45,8.55,8.55,8.55,8.55
2021-12-09T15:00,8.72,8.72,8.72,8.72
2021-12-09T15:15,8.92,8.92,8.92,8.92
2021-12-09T15:30,9.12,9.12,9.12,9.12
2021-12-09T15:45,9.29,9.29,9.29,9.29
2021-12-09T16:00,9.44,9.44,9.44,9.44
2021-12-09T16:15,9.56,9.56,9.56,9.56
2021-12-09T16:30,9.66,9.66,9.66,9.66
2021-12-09T16:45,9.74,9.74,9.74,9.74
2021-12-09T17:00,9.80,9.80,9.80,9.80
2021-12-09T17:15,9.85,9.85,9.85,9.85
2021-12-09T17:30,9.87,9.87,9.87,9.87
2021-12-09T17:45,9.89,9.89,9.89,9.89
2021-12-09T18:00,9.90,9.90,9.90,9.90
2021-12-09T18:15,9.90,9.90,9.90,9.90
2021-12-09T18:30,9.90,9.90,9.90,9.90
2021-12-09T18:45,9.90,9.90,9.90,9.90
2021-12-09T19:00,9.89,9.89,9.89,9.89
2021-12-09T19:15,9.82,9.82,9.82,9.82
2021-12-09T19:30,9.72,9.72,9.72,9.72
2021-12-09T19:45,9.57,9.57,9.57,9.57
2021-12-09T20:00,9.39,9.39,9.39,9.39
2021-12-09T20:15,9.21,9.21,9.21,9.21
2021-12-09T20:30,9.00,9.00,9.00,9.00
2021-12-09T20:45,8.78,8.78,8.78,8.78
2021-12-09T21:00,8.55,8.55,8.55,8.55
2021-12-09T21:15,8.34,8.34,8.34,8.34
2021-12-09T21:30,8.14,8.14,8.14,8.14
2021-12-09T21:45,7.97,7.97,7.97,7.97
2021-12-09T22:00,7.81,7.81,7.81,7.81
2021-12-09T22:15,7.68,7.68,7.68,7.68
2021-12-09T22:30,7.57,7.57,7.57,7.57
2021-12-09T22:45,7.47,7.47,7.47,7.47
2021-12-09T23:00,7.39,7.39,7.39,7.39
2021-12-09T23:15,7.31,7.31,7.31,7.31
2021-12-09T23:30,7.25,7.25,7.25,7.25
2021-12-09T23:45,7.19,7.19,7.19,7.19
2021-12-10T00:00,7.14,7.14,7.14,7.14
2021-12-10T00:15,7.09,7.09,7.09,7.09
2021-12-10T00:30,7.05,7.05,7.05,7.05
2021-12-10T00:45,7.01,7.01,7.01,7.01
2021-12-10T01:00,6.98,6.98,6.98,6.98
2021-12-10T01:15,6.95,6.95,6.95,6.95
2021-12-10T01:30,6.92,6.92,6.92,6.92
2021-12-10T01:45,6.89,6.89,6.89,6.89
2021-12-10T02:00,6.86,6.86,6.86,6.86
2021-12-10T02:15,6.84,6.84,6.84,6.84
2021-12-10T02:30,6.82,6.82,6.82,6.82
2021-12-10T02:45,6.82,6.82,6.82,6.82
2021-12-10T03:00,6.82,6.82,6.82,6.82
2021-12-10T03:15,6.84,6.84,6.84,6.84
2021-12-10T03:30,6.87,6.87,6.87,6.87
2021-12-10T03:45,6.90,6.90,6.90,6.90
2021-12-10T04:00,6.94,6.94,6.94,6.94
2021-12-10T04:15,7.01,7.01,7.01,7.01
2021-12-10T04:30,7.08,7.08,7.08,7.08
2021-12-10T04:45,7.18,7.18,7.18,7.18
2021-12-10T05:00,7.29,7.29,7.29,7.29
2021-12-10T05:15,7.42,7.42,7.42,7.42
2021-12-10T05:30,7.56,7.56,7.56,7.56
2021-12-10T05:45,7.71,7.71,7.71,7.71
2021-12-10T06:00,7.87,7.87,7.87,7.87
2021-12-10T06:15,8.04,8.04,8.04,8.04
2021-12-10T06:30,8.20,8.20,8.20,8.20
2021-12-10T06:45,8.35,8.35,8.35,8.35
2021-12-10T07:00,8.48,8.48,8.48,8.48
2021-12-10T07:15,8.58,8.58,8.58,8.58
2021-12-10T07:30,8.64,8.64,8.64,8.64
2021-12-10T07:45,8.68,8.68,8.68,8.68
2021-12-10T08:00,8.70,8.70,8.70,8.70
2021-12-10T08:15,8.72,8.72,8.72,8.72
2021-12-10T08:30,8.72,8.72,8.72,8.72
2021-12-10T08:45,8.72,8.72,8.72,8.72
2021-12-10T09:00,8.72,8.72,8.72,8.72
2021-12-10T09:15,8.71,8.71,8.71,8.71
2021-12-10T09:30,8.69,8.69,8.69,8.69
2021-12-10T09:45,8.62,8.62,8.62,8.62
2021-12-10T10:00,8.54,8.54,8.54,8.54
2021-12-10T10:15,8.42,8.42,8.42,8.42
2021-12-10T10:30,8.27,8.27,8.27,8.27
2021-12-10T10:45,8.13,8.13,8.13,8.13
2021-12-10T11:00,8.00,8.00,8.00,8.00
2021-12-10T11:15,7.87,7.87,7.87,7.87
2021-12-10T11:30,7.75,7.75,7.75,7.75
2021-12-10T11:45,7.64,7.64,7.64,7.64
2021-12-10T12:00,7.54,7.54,7.54,7.54
2021-12-10T12:15,7.45,7.45,7.45,7.45
2021-12-10T12:30,7.37,7.37,7.37,7.37
2021-12-10T12:45,7.30,7.30,7.30,7.30
2021-12-10T13:00,7.24,7.24,7.24,7.24
2021-12-10T13:15,7.19,7.19,7.19,7.19
2021-12-10T13:30,7.15,7.15,7.15,7.15
2021-12-10T13:45,7.11,7.11,7.11,7.11
2021-12-10T14:00,7.08,7.08,7.08,7.08
2021-12-10T14:15,7.06,7.06,7.06,7.06
2021-12-10T14:30,7.04,7.04,7.04,7.04
2021-12-10T14:45,7.04,7.04,7.04,7.04
2021-12-10T15:00,7.04,7.04,7.04,7.04
2021-12-10T15:15,7.06,7.06,7.06,7.06
2021-12-10T15:30,7.09,7.09,7.09,7.09
2021-12-10T15:45,7.12,7.12,7.12,7.12
2021-12-10T16:00,7.16,7.16,7.16,7.16
2021-12-10T16:15,7.21,7.21,7.21,7.21
2021-12-10T16:30,7.26,7.26,7.26,7.26
2021-12-10T16:45,7.32,7.32,7.32,7.32
2021-12-10T17:00,7.41,7.41,7.41,7.41
2021-12-10T17:15,7.52,7.52,7.52,7.52
2021-12-10T17:30,7.63,7.63,7.63,7.63
2021-12-10T17:45,7.72,7.72,7.72,7.72
2021-12-10T18:00,7.81,7.81,7.81,7.81
2021-12-10T18:15,7.89,7.89,7.89,7.89
2021-12-10T18:30,7.97,7.97,7.97,7.97
2021-12-10T18:45,8.04,8.04,8.04,8.04
2021-12-10T19:00,8.10,8.10,8.10,8.10
2021-12-10T19:15,8.14,8.14,8.14,8.14
2021-12-10T19:30,8.18,8.18,8.18,8.18
2021-12-10T19:45,8.19,8.19,8.19,8.19
2021-12-10T20:00,8.18,8.18,8.18,8.18
2021-12-10T20:15,8.13,8.13,8.13,8.13
2021-12-10T20:30,8.04,8.04,8.04,8.04
2021-12-10T20:45,7.94,7.94,7.94,7.94
2021-12-10T21:00,7.83,7.83,7.83,7.83
2021-12-10T21:15,7.70,7.70,7.70,7.70
2021-12-10T21:30,7.58,7.58,7.58,7.58
2021-12-10T21:45,7.48,7.48,7.48,7.48
2021-12-10T22:00,7.38,7.38,7.38,7.38
2021-12-10T22:15,7.28,7.28,7.28,7.28
2021-12-10T22:30,7.19,7.19,7.19,7.19
2021-12-10T22:45,7.11,7.11,7.11,7.11
2021-12-10T23:00,7.04,7.04,7.04,7.04
2021-12-10T23:15,6.98,6.98,6.98,6.98
2021-12-10T23:30,6.93,6.93,6.93,6.93
2021-12-10T23:45,6.88,6.88,6.88,6.88
2021-12-11T00:00,6.84,6.84,6.84,6.84
2021-12-11T00:15,6.80,6.80,6.80,6.80
2021-12-11T00:30,6.77,6.77,6.77,6.77
2021-12-11T00:45,6.73,6.73,6.73,6.73
2021-12-11T01:00,6.70,6.70,6.70,6.70
2021-12-11T01:15,6.68,6.68,6.68,6.68
2021-12-11T01:30,6.66,6.66,6.66,6.66
2021-12-11T01:45,6.64,6.64,6.64,6.64
2021-12-11T02:00,6.62,6.62,6.62,6.62
2021-12-11T02:15,6.61,6.61,6.61,6.61
2021-12-11T02:30,6.60,6.60,6.60,6.60
2021-12-11T02:45,6.60,6.60,6.60,6.60
2021-12-11T03:00,6.59,6.59,6.59,6.59
2021-12-11T03:15,6.59,6.59,6.59,6.59
2021-12-11T03:30,6.59,6.59,6.59,6.59
2021-12-11T03:45,6.59,6.59,6.59,6.59
2021-12-11T04:00,6.60,6.60,6.60,6.60
2021-12-11T04:15,6.61,6.61,6.61,6.61
2021-12-11T04:30,6.62,6.62,6.62,6.62
2021-12-11T04:45,6.65,6.65,6.65,6.65
2021-12-11T05:00,6.69,6.69,6.69,6.69
2021-12-11T05:15,6.73,6.73,6.73,6.73
2021-12-11T05:30,6.79,6.79,6.79,6.79
2021-12-11T05:45,6.86,6.86,6.86,6.86
2021-12-11T06:00,6.93,6.93,6.93,6.93
2021-12-11T06:15,7.02,7.02,7.02,7.02
2021-12-11T06:30,7.12,7.12,7.12,7.12
