DateTime,Salinity,SpecCOnd
8/13/2020 0:00,10.84,18100.96
8/13/2020 1:00,10.83,18081.37
8/13/2020 2:00,10.73,17941.41
8/13/2020 3:00,10.76,17976.17
8/13/2020 4:00,10.74,17960.51
8/13/2020 5:00,10.74,17959.84
8/13/2020 6:00,10.75,17966.24
8/13/2020 7:00,10.76,17989.11
8/13/2020 8:00,10.76,17998.24
8/13/2020 9:00,10.77,17997.47
8/13/2020 10:00,10.77,18003.93
8/13/2020 11:00,10.8,18041.44
8/13/2020 12:00,10.81,18053.65
8/13/2020 13:00,10.82,18069.8
8/13/2020 14:00,10.8,18046.72
8/13/2020 15:00,10.8,18038.25
8/13/2020 16:00,10.81,18053.74
8/13/2020 17:00,10.81,18051.45
8/13/2020 18:00,10.81,18047.65
8/13/2020 19:00,10.82,18058.54
8/13/2020 20:00,10.81,18053.7
8/13/2020 21:00,10.83,18078.52
8/13/2020 22:00,10.71,17882.04
8/13/2020 23:00,10.59,17706.79
8/14/2020 0:00,10.67,17820.76
8/14/2020 1:00,10.68,17839
8/14/2020 2:00,10.67,17831.03
8/14/2020 3:00,10.68,17845.95
8/14/2020 4:00,10.67,17829.61
8/14/2020 5:00,10.68,17846.21
8/14/2020 6:00,10.71,17898.19
8/14/2020 7:00,10.78,17997.02
8/14/2020 8:00,10.77,17985.98
8/14/2020 9:00,10.73,17928.89
8/14/2020 10:00,10.74,17939.05
8/14/2020 11:00,10.72,17905.49
8/14/2020 12:00,10.79,18016.99
8/14/2020 13:00,10.82,18056.59
8/14/2020 14:00,10.82,18057.61
8/14/2020 15:00,10.85,18100.93
8/14/2020 16:00,10.86,18113.77
8/14/2020 17:00,10.85,18098.67
8/14/2020 18:00,10.83,18072.1
8/14/2020 19:00,10.85,18106.77
8/14/2020 20:00,10.85,18103.01
8/14/2020 21:00,10.85,18097.53
8/14/2020 22:00,10.84,18076.59
8/14/2020 23:00,10.69,17839.16
8/15/2020 0:00,10.64,17759.09
8/15/2020 1:00,10.62,17737.94
8/15/2020 2:00,10.74,17926.44
8/15/2020 3:00,10.72,17893.47
8/15/2020 4:00,10.73,17903.62
8/15/2020 5:00,10.73,17912.81
8/15/2020 6:00,10.73,17920.21
8/15/2020 7:00,10.8,18021.71
8/15/2020 8:00,10.88,18149.43
8/15/2020 9:00,10.76,17964.61
8/15/2020 10:00,10.77,17975.06
8/15/2020 11:00,10.78,17992.11
8/15/2020 12:00,10.79,17994.38
8/15/2020 13:00,10.82,18037.49
8/15/2020 14:00,10.83,18061.49
8/15/2020 15:00,10.83,18058.66
8/15/2020 16:00,10.8,18004.66
8/15/2020 17:00,10.82,18035.02
8/15/2020 18:00,10.82,18048.62
8/15/2020 19:00,10.82,18041.04
8/15/2020 20:00,10.82,18042.34
8/15/2020 21:00,10.85,18085.34
8/15/2020 22:00,10.85,18077.23
8/15/2020 23:00,10.71,17868.15
8/16/2020 0:00,10.56,17635.02
8/16/2020 1:00,10.43,17444.47
8/16/2020 2:00,10.44,17459.61
8/16/2020 3:00,10.61,17718.49
8/16/2020 4:00,10.65,17775.8
8/16/2020 5:00,10.66,17801.46
8/16/2020 6:00,10.66,17799.69
8/16/2020 7:00,10.69,17840.68
8/16/2020 8:00,10.77,17963.9
8/16/2020 9:00,10.73,17912.85
8/16/2020 10:00,10.75,17934.24
8/16/2020 11:00,10.76,17958.34
8/16/2020 12:00,10.74,17928.26
8/16/2020 13:00,10.76,17947.11
8/16/2020 14:00,10.78,17979.23
8/16/2020 15:00,10.78,17989.32
8/16/2020 16:00,10.77,17968.57
8/16/2020 17:00,10.78,17972.13
8/16/2020 18:00,10.75,17933.33
8/16/2020 19:00,10.77,17956
8/16/2020 20:00,10.78,17979.65
8/16/2020 21:00,10.78,17972.6
8/16/2020 22:00,10.78,17970.52
8/16/2020 23:00,10.76,17941.66
8/17/2020 0:00,10.54,17610.62
8/17/2020 1:00,10.39,17378.03
8/17/2020 2:00,10.3,17248.12
8/17/2020 3:00,10.37,17345.46
8/17/2020 4:00,10.51,17571.68
8/17/2020 5:00,10.59,17685.4
8/17/2020 6:00,10.57,17662.78
8/17/2020 7:00,10.56,17651.92
8/17/2020 8:00,10.56,17649.55
8/17/2020 9:00,10.56,17642.39
8/17/2020 10:00,10.57,17662.21
8/17/2020 11:00,10.58,17679.61
8/17/2020 12:00,10.65,17789.56
8/17/2020 13:00,10.67,17813.75
8/17/2020 14:00,10.68,17830.94
8/17/2020 15:00,10.69,17834.19
8/17/2020 16:00,10.67,17804.49
8/17/2020 17:00,10.68,17823.07
8/17/2020 18:00,10.67,17812.69
8/17/2020 19:00,10.69,17841.58
8/17/2020 20:00,10.68,17818.81
8/17/2020 21:00,10.66,17794.46
8/17/2020 22:00,10.66,17797.25
8/17/2020 23:00,10.65,17786.71
8/18/2020 0:00,10.66,17796.74
8/18/2020 1:00,10.43,17449.54
8/18/2020 2:00,10.38,17362.95
8/18/2020 3:00,10.36,17335.72
8/18/2020 4:00,10.42,17438.64
8/18/2020 5:00,10.49,17543.73
8/18/2020 6:00,10.48,17519.99
8/18/2020 7:00,10.48,17532.66
8/18/2020 8:00,10.52,17594.51
8/18/2020 9:00,10.49,17535.61
8/18/2020 10:00,10.51,17571.39
8/18/2020 11:00,10.58,17676.21
8/18/2020 12:00,10.61,17725.36
8/18/2020 13:00,10.62,17732.74
8/18/2020 14:00,10.61,17714.79
8/18/2020 15:00,10.61,17721.61
8/18/2020 16:00,10.61,17709.1
8/18/2020 17:00,10.61,17715.89
8/18/2020 18:00,10.62,17730.18
8/18/2020 19:00,10.62,17733.11
8/18/2020 20:00,10.61,17713.18
8/18/2020 21:00,10.61,17718.3
8/18/2020 22:00,10.61,17717.71
8/18/2020 23:00,10.6,17706.22
8/19/2020 0:00,10.6,17699.46
8/19/2020 1:00,10.6,17699.47
8/19/2020 2:00,10.47,17507.79
8/19/2020 3:00,10.43,17442.25
8/19/2020 4:00,10.45,17476.7
8/19/2020 5:00,10.47,17516.1
8/19/2020 6:00,10.5,17552.4
8/19/2020 7:00,10.51,17576.31
8/19/2020 8:00,10.49,17548.77
8/19/2020 9:00,10.49,17542.9
8/19/2020 10:00,10.54,17625.59
8/19/2020 11:00,10.61,17724.91
8/19/2020 12:00,10.6,17720.24
8/19/2020 13:00,10.61,17730.49
8/19/2020 14:00,10.62,17735.31
8/19/2020 15:00,10.62,17745.45
8/19/2020 16:00,10.63,17747.76
8/19/2020 17:00,10.63,17746.73
8/19/2020 18:00,10.63,17747.74
8/19/2020 19:00,10.63,17744.84
8/19/2020 20:00,10.62,17743.35
8/19/2020 21:00,10.62,17739.44
8/19/2020 22:00,10.62,17739.96
8/19/2020 23:00,10.62,17739.4
8/20/2020 0:00,10.62,17740.26
8/20/2020 1:00,10.62,17743.31
8/20/2020 2:00,10.62,17746.62
8/20/2020 3:00,10.58,17694.69
8/20/2020 4:00,10.56,17652.58
8/20/2020 5:00,10.58,17688.13
8/20/2020 6:00,10.59,17707.02
8/20/2020 7:00,10.6,17719.92
8/20/2020 8:00,10.6,17729.07
8/20/2020 9:00,10.6,17729.48
8/20/2020 10:00,10.61,17743.26
8/20/2020 11:00,10.62,17754.71
8/20/2020 12:00,10.63,17768.33
8/20/2020 13:00,10.64,17782.91
8/20/2020 14:00,10.64,17790
8/20/2020 15:00,10.65,17795.65
8/20/2020 16:00,10.66,17803.53
8/20/2020 17:00,10.66,17807.45
8/20/2020 18:00,10.66,17807.64
8/20/2020 19:00,10.66,17812.43
8/20/2020 20:00,10.66,17811.48
8/20/2020 21:00,10.66,17817.27
8/20/2020 22:00,10.66,17816.94
8/20/2020 23:00,10.66,17815.14
8/21/2020 0:00,10.65,17809.1
8/21/2020 1:00,10.59,17712.11
8/21/2020 2:00,10.62,17758.53
8/21/2020 3:00,10.66,17820.83
8/21/2020 4:00,10.66,17828.21
8/21/2020 5:00,10.68,17852.63
8/21/2020 6:00,10.71,17902.03
8/21/2020 7:00,10.69,17881.85
8/21/2020 8:00,10.69,17882.28
8/21/2020 9:00,10.7,17891.12
8/21/2020 10:00,10.7,17896.97
8/21/2020 11:00,10.71,17904.43
8/21/2020 12:00,10.71,17903.74
8/21/2020 13:00,10.71,17901.2
8/21/2020 14:00,10.72,17912.4
8/21/2020 15:00,10.73,17917.71
8/21/2020 16:00,10.74,17937.21
8/21/2020 17:00,10.75,17943.23
8/21/2020 18:00,10.73,17913.27
8/21/2020 19:00,10.78,17993.29
8/21/2020 20:00,10.73,17918.79
8/21/2020 21:00,10.73,17919.06
8/21/2020 22:00,10.72,17904.8
8/21/2020 23:00,10.71,17880.19
8/22/2020 0:00,10.72,17911.49
8/22/2020 1:00,10.73,17915.2
8/22/2020 2:00,10.69,17865.86
8/22/2020 3:00,10.75,17954.46
8/22/2020 4:00,10.73,17922.17
8/22/2020 5:00,10.74,17941.7
8/22/2020 6:00,10.78,18007.68
8/22/2020 7:00,10.75,17967.97
8/22/2020 8:00,10.74,17955.71
8/22/2020 9:00,10.75,17957.78
8/22/2020 10:00,10.77,17984.36
8/22/2020 11:00,10.76,17974.22
8/22/2020 12:00,10.77,17986.07
8/22/2020 13:00,10.78,17996.99
8/22/2020 14:00,10.81,18045.62
8/22/2020 15:00,10.78,18006.81
8/22/2020 16:00,10.83,18052.13
8/22/2020 17:00,10.79,18012.24
8/22/2020 18:00,10.81,18035.88
8/22/2020 19:00,10.92,18186.55
8/22/2020 20:00,10.88,18136.38
8/22/2020 21:00,10.88,18134.73
8/22/2020 22:00,10.86,18102.06
8/22/2020 23:00,10.86,18109.74
8/23/2020 0:00,10.86,18109.82
8/23/2020 1:00,10.85,18103.33
8/23/2020 2:00,10.86,18119.97
8/23/2020 3:00,10.81,18042.43
8/23/2020 4:00,10.85,18101.64
8/23/2020 5:00,10.82,18059.6
8/23/2020 6:00,10.83,18068.91
8/23/2020 7:00,10.82,18060.37
8/23/2020 8:00,10.82,18061.29
8/23/2020 9:00,10.83,18083.09
8/23/2020 10:00,10.82,18066.09
8/23/2020 11:00,10.83,18078.73
8/23/2020 12:00,10.83,18072.9
8/23/2020 13:00,10.84,18088.48
8/23/2020 14:00,10.84,18091.01
8/23/2020 15:00,10.85,18099.24
8/23/2020 16:00,10.85,18101.74
8/23/2020 17:00,10.86,18111.91
8/23/2020 18:00,10.86,18105.37
8/23/2020 19:00,10.94,18234.36
8/23/2020 20:00,10.94,18236.56
8/23/2020 21:00,10.97,18284.12
8/23/2020 22:00,10.98,18292.14
8/23/2020 23:00,10.98,18293.02
8/24/2020 0:00,10.96,18273.99
8/24/2020 1:00,10.96,18272.32
8/24/2020 2:00,10.96,18275.52
8/24/2020 3:00,10.96,18265.02
8/24/2020 4:00,10.96,18265.34
8/24/2020 5:00,10.95,18255.61
8/24/2020 6:00,10.96,18277.55
8/24/2020 7:00,10.97,18290.42
8/24/2020 8:00,10.95,18265.38
8/24/2020 9:00,10.95,18252.22
8/24/2020 10:00,10.93,18227.92
8/24/2020 11:00,10.92,18216.14
8/24/2020 12:00,10.93,18218.61
8/24/2020 13:00,10.94,18235.55
8/24/2020 14:00,10.95,18245
8/24/2020 15:00,10.95,18250.1
8/24/2020 16:00,10.96,18260.27
8/24/2020 17:00,10.96,18263.43
8/24/2020 18:00,10.96,18259.71
8/24/2020 19:00,11.07,18426.11
8/24/2020 20:00,11.11,18487.45
8/24/2020 21:00,11.1,18468.67
8/24/2020 22:00,11.16,18562.58
8/24/2020 23:00,11.14,18541.32
8/25/2020 0:00,11.13,18518.67
8/25/2020 1:00,11.1,18486.66
8/25/2020 2:00,11.11,18501.84
8/25/2020 3:00,11.11,18496.85
8/25/2020 4:00,11.08,18459.87
8/25/2020 5:00,11.11,18505.04
8/25/2020 6:00,11.11,18504.67
8/25/2020 7:00,11.09,18483.31
8/25/2020 8:00,11.09,18485.72
8/25/2020 9:00,11.09,18478.5
8/25/2020 10:00,11.09,18477.83
8/25/2020 11:00,11.09,18477.65
8/25/2020 12:00,11.09,18477.86
8/25/2020 13:00,11.09,18479.52
8/25/2020 14:00,11.1,18482.15
8/25/2020 15:00,11.11,18491.89
8/25/2020 16:00,11.11,18493.13
8/25/2020 17:00,11.11,18494.91
8/25/2020 18:00,11.11,18492.82
8/25/2020 19:00,11.13,18525.47
8/25/2020 20:00,11.21,18651.85
8/25/2020 21:00,11.27,18738.51
8/25/2020 22:00,11.32,18823.65
8/25/2020 23:00,11.29,18770.08
8/26/2020 0:00,11.25,18725.39
8/26/2020 1:00,11.25,18722.97
8/26/2020 2:00,11.25,18717.22
8/26/2020 3:00,11.24,18714.9
8/26/2020 4:00,11.23,18701.44
8/26/2020 5:00,11.23,18697.82
8/26/2020 6:00,11.22,18680.96
8/26/2020 7:00,11.22,18690.24
8/26/2020 8:00,11.22,18694.67
8/26/2020 9:00,11.22,18690.8
8/26/2020 10:00,11.22,18691.58
8/26/2020 11:00,11.22,18694.36
8/26/2020 12:00,11.23,18699.31
8/26/2020 13:00,11.23,18701.45
8/26/2020 14:00,11.23,18699.81
8/26/2020 15:00,11.23,18704.22
8/26/2020 16:00,11.23,18702.31
8/26/2020 17:00,11.24,18709.13
8/26/2020 18:00,11.24,18705.53
8/26/2020 19:00,11.23,18701.66
8/26/2020 20:00,11.26,18740.19
8/26/2020 21:00,11.31,18828.39
8/26/2020 22:00,11.36,18898.77
8/26/2020 23:00,11.4,18960.81
8/27/2020 0:00,11.38,18940.71
8/27/2020 1:00,11.34,18879.84
8/27/2020 2:00,11.34,18880.35
8/27/2020 3:00,11.33,18873.85
8/27/2020 4:00,11.33,18870.51
8/27/2020 5:00,11.33,18866.67
8/27/2020 6:00,11.33,18872.11
8/27/2020 7:00,11.33,18872.11
8/27/2020 8:00,11.33,18872.64
8/27/2020 9:00,11.33,18871.89
8/27/2020 10:00,11.32,18866.72
8/27/2020 11:00,11.33,18870.09
8/27/2020 12:00,11.33,18870.2
8/27/2020 13:00,11.34,18876.29
8/27/2020 14:00,11.34,18882.35
8/27/2020 15:00,11.35,18887.81
8/27/2020 16:00,11.35,18888.52
8/27/2020 17:00,11.36,18891.25
8/27/2020 18:00,11.36,18891.88
8/27/2020 19:00,11.35,18886.27
8/27/2020 20:00,11.35,18879.37
8/27/2020 21:00,11.37,18908.19
8/27/2020 22:00,11.38,18935.05
8/27/2020 23:00,11.43,19006.54
8/28/2020 0:00,11.47,19075.51
8/28/2020 1:00,11.47,19080.98
8/28/2020 2:00,11.45,19051.71
8/28/2020 3:00,11.45,19056.23
8/28/2020 4:00,11.46,19064.46
8/28/2020 5:00,11.46,19070.82
8/28/2020 6:00,11.46,19071.43
8/28/2020 7:00,11.46,19082.91
8/28/2020 8:00,11.46,19083.67
8/28/2020 9:00,11.46,19084.85
8/28/2020 10:00,11.46,19086.8
8/28/2020 11:00,11.47,19089.59
8/28/2020 12:00,11.46,19083.74
8/28/2020 13:00,11.47,19086.61
8/28/2020 14:00,11.47,19085.19
8/28/2020 15:00,11.48,19094.5
8/28/2020 16:00,11.48,19092.14
8/28/2020 17:00,11.48,19089.22
8/28/2020 18:00,11.48,19090.75
8/28/2020 19:00,11.48,19084.98
8/28/2020 20:00,11.47,19079.25
8/28/2020 21:00,11.47,19075.3
8/28/2020 22:00,11.49,19112.24
8/28/2020 23:00,11.58,19252.94
8/29/2020 0:00,11.7,19435.69
8/29/2020 1:00,11.73,19482.31
8/29/2020 2:00,11.68,19417.07
8/29/2020 3:00,11.65,19361.48
8/29/2020 4:00,11.64,19362.79
8/29/2020 5:00,11.65,19371.32
8/29/2020 6:00,11.64,19368.84
8/29/2020 7:00,11.64,19369.28
8/29/2020 8:00,11.63,19358.92
8/29/2020 9:00,11.63,19350.41
8/29/2020 10:00,11.63,19348.74
8/29/2020 11:00,11.63,19349.58
8/29/2020 12:00,11.63,19345.97
8/29/2020 13:00,11.63,19343.29
8/29/2020 14:00,11.64,19346.75
8/29/2020 15:00,11.64,19346.87
8/29/2020 16:00,11.65,19357.84
8/29/2020 17:00,11.64,19342.95
8/29/2020 18:00,11.65,19348.48
8/29/2020 19:00,11.65,19349.22
8/29/2020 20:00,11.65,19352.39
8/29/2020 21:00,11.64,19343.18
8/29/2020 22:00,11.64,19344.85
8/29/2020 23:00,11.65,19369.74
8/30/2020 0:00,11.81,19607.9
8/30/2020 1:00,11.94,19817.66
8/30/2020 2:00,11.94,19815.88
8/30/2020 3:00,11.88,19729.92
8/30/2020 4:00,11.85,19679.82
8/30/2020 5:00,11.85,19695.05
8/30/2020 6:00,11.84,19675.03
8/30/2020 7:00,11.83,19661.72
8/30/2020 8:00,11.82,19646.04
8/30/2020 9:00,11.82,19656.48
8/30/2020 10:00,11.81,19639.6
8/30/2020 11:00,11.8,19623.64
8/30/2020 12:00,11.81,19631.14
8/30/2020 13:00,11.81,19626.32
8/30/2020 14:00,11.82,19625.19
8/30/2020 15:00,11.82,19626.09
8/30/2020 16:00,11.82,19613.73
8/30/2020 17:00,11.82,19616.05
8/30/2020 18:00,11.81,19601.66
8/30/2020 19:00,11.8,19588.83
8/30/2020 20:00,11.8,19584.16
8/30/2020 21:00,11.79,19582.6
8/30/2020 22:00,11.8,19590.35
8/30/2020 23:00,11.79,19581.48
8/31/2020 0:00,11.8,19606.12
8/31/2020 1:00,11.9,19765.51
8/31/2020 2:00,12,19916.79
8/31/2020 3:00,12,19907.36
8/31/2020 4:00,11.95,19838.73
8/31/2020 5:00,11.93,19806.12
8/31/2020 6:00,11.94,19826.12
8/31/2020 7:00,11.93,19820.27
8/31/2020 8:00,11.93,19818.29
8/31/2020 9:00,11.93,19815.95
8/31/2020 10:00,11.92,19807.84
8/31/2020 11:00,11.92,19801.96
8/31/2020 12:00,11.92,19791.51
8/31/2020 13:00,11.92,19791.42
8/31/2020 14:00,11.93,19795.41
8/31/2020 15:00,11.94,19800.09
8/31/2020 16:00,11.94,19797.09
8/31/2020 17:00,11.94,19801.53
8/31/2020 18:00,11.93,19773.37
8/31/2020 19:00,11.92,19760.22
8/31/2020 20:00,11.91,19753.38
8/31/2020 21:00,11.91,19754.86
8/31/2020 22:00,11.89,19739.89
8/31/2020 23:00,11.9,19749.31
9/1/2020 0:00,11.91,19769.84
9/1/2020 1:00,11.97,19871.32
9/1/2020 2:00,12.04,19979.26
9/1/2020 3:00,12.05,20000.12
9/1/2020 4:00,12.03,19972.2
9/1/2020 5:00,12.03,19976.69
9/1/2020 6:00,12.03,19966.92
9/1/2020 7:00,12.03,19967.96
9/1/2020 8:00,12.02,19955.68
9/1/2020 9:00,12.01,19948.14
9/1/2020 10:00,12.01,19944.59
9/1/2020 11:00,12.01,19948.13
9/1/2020 12:00,0.02,36.32
9/1/2020 17:00,12.17,20160.54
9/1/2020 18:00,12.18,20173.75
9/1/2020 19:00,12.18,20178.31
9/1/2020 20:00,12.16,20157.74
9/1/2020 21:00,12.16,20155.76
9/1/2020 22:00,12.16,20157.53
9/1/2020 23:00,12.16,20162.34
9/2/2020 0:00,12.16,20168.18
9/2/2020 1:00,12.17,20177.38
9/2/2020 2:00,12.16,20177.28
9/2/2020 3:00,12.13,20125.99
9/2/2020 4:00,12.13,20123.21
9/2/2020 5:00,12.16,20174.21
9/2/2020 6:00,12.15,20164.57
9/2/2020 7:00,12.15,20171.05
9/2/2020 8:00,12.15,20170.11
9/2/2020 9:00,12.15,20175.99
9/2/2020 10:00,12.16,20179.31
9/2/2020 11:00,12.16,20184.19
9/2/2020 12:00,12.17,20193.22
9/2/2020 13:00,12.18,20193.72
9/2/2020 14:00,12.19,20204.32
9/2/2020 15:00,12.19,20207.14
9/2/2020 16:00,12.2,20206.72
9/2/2020 17:00,12.2,20213.77
9/2/2020 18:00,12.21,20215.68
