"","water_year","month","SubRegion","month_BPUE"
"2996",1990,6,"San Joaquin River at Twitchell Island",13632.0638774599
"2997",1990,6,"San Joaquin River near Stockton",21855.6968835238
"2998",1990,6,"Suisun Marsh",25686.5709478135
"2999",1990,6,"Victoria Canal",13759.641967618
"3000",1990,6,"West Suisun Bay",1631.38617342566
"3001",1990,7,"Confluence",6165.42624614722
"3002",1990,7,"Disappointment Slough",12821.0661631036
"3003",1990,7,"Franks Tract",10781.37759
"3004",1990,7,"Grizzly Bay",377.705271862017
"3005",1990,7,"Holland Cut",15540.8182479779
"3006",1990,7,"Honker Bay",3562.76918319416
"3007",1990,7,"Lower Mokelumne River",1265.71107799013
"3008",1990,7,"Lower Sacramento River",10261.7691733679
"3009",1990,7,"Lower San Joaquin River",18783.0469133793
"3010",1990,7,"Mid Suisun Bay",2400.82559083241
"3011",1990,7,"Middle Sacramento River",161.97364
"3012",1990,7,"Mildred Island",9982.94128
"3013",1990,7,"Sacramento River near Rio Vista",16348.3374075029
"3014",1990,7,"San Joaquin River at Prisoners Pt",13081.7406204966
"3015",1990,7,"San Joaquin River at Twitchell Island",14496.9245620697
"3016",1990,7,"San Joaquin River near Stockton",14074.743075047
"3017",1990,7,"Suisun Marsh",22796.8291517679
"3018",1990,7,"Victoria Canal",10078.026475
"3019",1990,7,"West Suisun Bay",1351.95540660929
"3020",1990,8,"Confluence",7676.2377832261
"3021",1990,8,"Disappointment Slough",17561.06253
"3022",1990,8,"Franks Tract",8202.32949
"3023",1990,8,"Grizzly Bay",1213.87671676872
"3024",1990,8,"Holland Cut",4301.595525
"3025",1990,8,"Honker Bay",2540.23033070816
"3026",1990,8,"Lower Mokelumne River",785.54789
"3027",1990,8,"Lower Sacramento River",15368.0817176866
"3028",1990,8,"Lower San Joaquin River",15686.1844833544
"3029",1990,8,"Mid Suisun Bay",453.830049811021
"3030",1990,8,"Middle Sacramento River",113.2407
"3031",1990,8,"Mildred Island",6879.67524
"3032",1990,8,"Sacramento River near Rio Vista",17026.5963746686
"3033",1990,8,"San Joaquin River at Prisoners Pt",9507.75811200146
"3034",1990,8,"San Joaquin River at Twitchell Island",14311.8801253499
"3035",1990,8,"San Joaquin River near Stockton",12950.87816
"3036",1990,8,"Suisun Marsh",8694.45251958252
"3037",1990,8,"Victoria Canal",8291.261965
"3038",1990,8,"West Suisun Bay",881.450462493598
"3039",1990,9,"Confluence",7791.98079096556
"3040",1990,9,"Disappointment Slough",14496.0379
"3041",1990,9,"Franks Tract",11203.9394364555
"3042",1990,9,"Grizzly Bay",1270.62016337047
"3043",1990,9,"Holland Cut",5687.95559
"3044",1990,9,"Honker Bay",3407.40664764877
"3045",1990,9,"Lower Mokelumne River",2370.588985
"3046",1990,9,"Lower Sacramento River",16597.4189274635
"3047",1990,9,"Lower San Joaquin River",11723.9765798536
"3048",1990,9,"Mid Suisun Bay",1468.79421410997
"3049",1990,9,"Middle Sacramento River",152.49537
"3050",1990,9,"Mildred Island",9696.42239494618
"3051",1990,9,"Sacramento River near Rio Vista",16024.9752254651
"3052",1990,9,"San Joaquin River at Prisoners Pt",5560.046995
"3053",1990,9,"San Joaquin River at Twitchell Island",9538.44799327025
"3054",1990,9,"San Joaquin River near Stockton",21543.033985
"3055",1990,9,"Suisun Marsh",18866.9404150791
"3056",1990,9,"Victoria Canal",7130.04202
"3057",1990,9,"West Suisun Bay",925.551445824382
"3058",1990,10,"Confluence",4833.58883280613
"3059",1990,10,"Disappointment Slough",8757.199935
"3060",1990,10,"Franks Tract",5411.04416
"3061",1990,10,"Grizzly Bay",700.735325
"3062",1990,10,"Holland Cut",5022.55445
"3063",1990,10,"Honker Bay",2978.50125992462
"3064",1990,10,"Lower Cache Slough",8213.86521
"3065",1990,10,"Lower Mokelumne River",1157.9402125
"3066",1990,10,"Lower Sacramento River",8866.78153053993
"3067",1990,10,"Lower San Joaquin River",7998.84714580364
"3068",1990,10,"Mid Suisun Bay",1481.57131328542
"3069",1990,10,"Middle Sacramento River",310.78102
"3070",1990,10,"Mildred Island",6736.954525
"3071",1990,10,"Sacramento River near Rio Vista",13688.4269309593
"3072",1990,10,"San Joaquin River at Prisoners Pt",8958.55779
"3073",1990,10,"San Joaquin River at Twitchell Island",8752.46362428955
"3074",1990,10,"San Joaquin River near Stockton",24452.731715
"3075",1990,10,"Suisun Marsh",14947.5457077025
"3076",1990,10,"Victoria Canal",5428.573295
"3077",1990,10,"West Suisun Bay",799.696995804509
"3078",1990,11,"Confluence",2068.52269255377
"3079",1990,11,"Disappointment Slough",5489.48139
"3080",1990,11,"Franks Tract",2855.43846
"3081",1990,11,"Grizzly Bay",832.41526
"3082",1990,11,"Holland Cut",3592.88315
"3083",1990,11,"Honker Bay",2801.38260258012
"3084",1990,11,"Lower Sacramento River",8702.51264974418
"3085",1990,11,"Lower San Joaquin River",7048.79234874324
"3086",1990,11,"Mid Suisun Bay",945.080926127525
"3087",1990,11,"Mildred Island",7189.68844
"3088",1990,11,"Sacramento River near Rio Vista",10087.3117085212
"3089",1990,11,"San Joaquin River at Prisoners Pt",5339.074765
"3090",1990,11,"San Joaquin River at Twitchell Island",6422.23246543107
"3091",1990,11,"San Joaquin River near Stockton",4278.18908
"3092",1990,11,"Suisun Marsh",9098.28559438083
"3093",1990,11,"Victoria Canal",4181.58479
"3094",1990,11,"West Suisun Bay",739.141411382855
"3095",1991,3,"Confluence",474.251695016169
"3096",1991,3,"Honker Bay",456.159458575046
"3097",1991,3,"Mid Suisun Bay",648.850842671959
"3098",1991,3,"Suisun Marsh",6878.68747789538
"3099",1991,4,"Confluence",1054.63825381275
"3100",1991,4,"Disappointment Slough",456.628830079878
"3101",1991,4,"Franks Tract",161.80746
"3102",1991,4,"Grizzly Bay",795.388321475006
"3103",1991,4,"Holland Cut",256.282000072912
"3104",1991,4,"Honker Bay",1074.93261997595
"3105",1991,4,"Lower Mokelumne River",1422.52483013941
"3106",1991,4,"Lower Sacramento River",1422.58688767771
"3107",1991,4,"Lower San Joaquin River",257.308396991141
"3108",1991,4,"Mid Suisun Bay",2127.1815109532
"3109",1991,4,"Middle Sacramento River",1054.40201065907
"3110",1991,4,"Mildred Island",3916.09067540825
"3111",1991,4,"Sacramento River near Rio Vista",1138.73208114121
"3112",1991,4,"San Joaquin River at Prisoners Pt",735.11305907109
"3113",1991,4,"San Joaquin River at Twitchell Island",197.470904790756
"3114",1991,4,"San Joaquin River near Stockton",3230.5469296945
"3115",1991,4,"Suisun Marsh",23927.6901497094
"3116",1991,4,"Victoria Canal",2052.14615768097
"3117",1991,4,"West Suisun Bay",4330.22461821291
"3118",1991,5,"Confluence",2047.75718972875
"3119",1991,5,"Disappointment Slough",20623.5397282632
"3120",1991,5,"Franks Tract",2102.41793150327
"3121",1991,5,"Grizzly Bay",1024.72475841235
"3122",1991,5,"Holland Cut",4583.56445066648
"3123",1991,5,"Honker Bay",1698.45406086977
"3124",1991,5,"Lower Mokelumne River",2609.7833175
"3125",1991,5,"Lower Sacramento River",2482.81983136204
"3126",1991,5,"Lower San Joaquin River",2036.36800842176
"3127",1991,5,"Mid Suisun Bay",2427.01298695976
"3128",1991,5,"Middle Sacramento River",503.524584742051
"3129",1991,5,"Mildred Island",20351.1803944489
"3130",1991,5,"Sacramento River near Rio Vista",3234.13188941789
"3131",1991,5,"San Joaquin River at Prisoners Pt",2242.43983373184
"3132",1991,5,"San Joaquin River at Twitchell Island",790.012014445243
"3133",1991,5,"San Joaquin River near Stockton",16335.2250754897
"3134",1991,5,"Suisun Marsh",43977.4380375581
"3135",1991,5,"Victoria Canal",6120.90350562536
"3136",1991,5,"West Suisun Bay",2780.05026882118
"3137",1991,6,"Confluence",4419.85730854056
"3138",1991,6,"Disappointment Slough",28459.6982032045
"3139",1991,6,"Franks Tract",11484.6004210059
"3140",1991,6,"Grizzly Bay",1240.12503011164
"3141",1991,6,"Holland Cut",19767.5482879163
"3142",1991,6,"Honker Bay",1515.33018268911
"3143",1991,6,"Liberty Island",11043.0285381275
"3144",1991,6,"Lower Cache Slough",15558.3017295776
"3145",1991,6,"Lower Mokelumne River",9325.15636008599
"3146",1991,6,"Lower Sacramento River",7127.88011300945
"3147",1991,6,"Lower San Joaquin River",10937.4939996199
"3148",1991,6,"Mid Suisun Bay",2622.88021527433
"3149",1991,6,"Middle Sacramento River",629.324241297134
"3150",1991,6,"Mildred Island",33621.2052347986
"3151",1991,6,"Sacramento River near Rio Vista",9574.93861335197
"3152",1991,6,"San Joaquin River at Prisoners Pt",19340.9932626681
"3153",1991,6,"San Joaquin River at Twitchell Island",10992.6395983782
"3154",1991,6,"San Joaquin River near Stockton",20800.6850853254
"3155",1991,6,"Suisun Marsh",33919.6996276001
"3156",1991,6,"Victoria Canal",15929.1306296169
"3157",1991,6,"West Suisun Bay",1862.48457276184
"3158",1991,7,"Confluence",6094.26466855859
"3159",1991,7,"Disappointment Slough",12178.2124008834
"3160",1991,7,"Franks Tract",9574.64453467001
"3161",1991,7,"Holland Cut",10416.866
"3162",1991,7,"Honker Bay",2516.70298126542
"3163",1991,7,"Lower Mokelumne River",1298.96902
"3164",1991,7,"Lower Sacramento River",11071.6172804866
"3165",1991,7,"Lower San Joaquin River",10959.1806507567
"3166",1991,7,"Mid Suisun Bay",2616.54325597305
"3167",1991,7,"Middle Sacramento River",209.55408
"3168",1991,7,"Mildred Island",19018.32545
"3169",1991,7,"Sacramento River near Rio Vista",9355.74201606791
"3170",1991,7,"San Joaquin River at Prisoners Pt",13590.7547931652
"3171",1991,7,"San Joaquin River at Twitchell Island",11587.0616138469
"3172",1991,7,"San Joaquin River near Stockton",29417.5806551788
"3173",1991,7,"Suisun Marsh",36838.8327068115
"3174",1991,7,"Victoria Canal",11986.7096821751
"3175",1991,7,"West Suisun Bay",2591.35686359468
"3176",1991,8,"Confluence",4339.05436286433
"3177",1991,8,"Disappointment Slough",21100.7658026965
"3178",1991,8,"Franks Tract",11759.5247
"3179",1991,8,"Grizzly Bay",1047.10979595626
"3180",1991,8,"Holland Cut",8971.43323
"3181",1991,8,"Honker Bay",1826.21009602767
"3182",1991,8,"Lower Mokelumne River",2882.0207525
"3183",1991,8,"Lower Sacramento River",7832.64820185903
"3184",1991,8,"Lower San Joaquin River",14793.8412465321
"3185",1991,8,"Mid Suisun Bay",1878.25068454187
"3186",1991,8,"Middle Sacramento River",209.88016
"3187",1991,8,"Mildred Island",14678.00162
"3188",1991,8,"Sacramento River near Rio Vista",15872.8427976634
"3189",1991,8,"San Joaquin River at Prisoners Pt",29579.7280292775
"3190",1991,8,"San Joaquin River at Twitchell Island",17240.9447432895
"3191",1991,8,"San Joaquin River near Stockton",22148.8392378251
"3192",1991,8,"Suisun Marsh",19014.004627284
"3193",1991,8,"Victoria Canal",5282.63488
"3194",1991,8,"West Suisun Bay",1570.26729286265
"3195",1991,9,"Confluence",4629.96214888734
"3196",1991,9,"Disappointment Slough",26669.642075
"3197",1991,9,"Franks Tract",10173.4827710975
"3198",1991,9,"Grizzly Bay",1338.72358793793
"3199",1991,9,"Holland Cut",5473.58478
"3200",1991,9,"Honker Bay",1579.99601666585
"3201",1991,9,"Lower Mokelumne River",4631.81509666667
"3202",1991,9,"Lower Sacramento River",9349.01899346655
"3203",1991,9,"Lower San Joaquin River",17438.8205718175
"3204",1991,9,"Mid Suisun Bay",953.219921985937
"3205",1991,9,"Middle Sacramento River",126.80845
"3206",1991,9,"Mildred Island",8794.85934
"3207",1991,9,"Sacramento River near Rio Vista",15991.4639639141
"3208",1991,9,"San Joaquin River at Prisoners Pt",7948.32672169654
"3209",1991,9,"San Joaquin River at Twitchell Island",10908.2912262162
"3210",1991,9,"San Joaquin River near Stockton",25119.7085021971
"3211",1991,9,"Suisun Marsh",5984.395008092
"3212",1991,9,"Victoria Canal",8675.26247
"3213",1991,9,"West Suisun Bay",1141.81384002575
"3214",1991,10,"Confluence",2843.81788094801
"3215",1991,10,"Disappointment Slough",9789.40227
"3216",1991,10,"Franks Tract",5769.20481182217
"3217",1991,10,"Grizzly Bay",532.099834755589
"3218",1991,10,"Holland Cut",4955.00542
"3219",1991,10,"Honker Bay",1786.03653642755
"3220",1991,10,"Lower Mokelumne River",1099.15189
"3221",1991,10,"Lower Sacramento River",7131.66231975444
"3222",1991,10,"Lower San Joaquin River",7006.76020346592
"3223",1991,10,"Mid Suisun Bay",719.748774290558
"3224",1991,10,"Middle Sacramento River",159.29883
"3225",1991,10,"Mildred Island",9635.41366284619
"3226",1991,10,"Sacramento River near Rio Vista",15674.6152959703
"3227",1991,10,"San Joaquin River at Prisoners Pt",8520.5261032354
"3228",1991,10,"San Joaquin River at Twitchell Island",11959.8842509107
"3229",1991,10,"San Joaquin River near Stockton",22476.4713325
"3230",1991,10,"Suisun Marsh",3797.82474332499
"3231",1991,10,"Victoria Canal",6783.292025
"3232",1991,10,"West Suisun Bay",392.583214477542
"3233",1991,11,"Confluence",1384.59869620684
"3234",1991,11,"Franks Tract",1545.49762
"3235",1991,11,"Grizzly Bay",1056.67001
"3236",1991,11,"Holland Cut",2560.70798
"3237",1991,11,"Honker Bay",469.47939
"3238",1991,11,"Lower Mokelumne River",662.954945
"3239",1991,11,"Lower Sacramento River",4063.91664891769
"3240",1991,11,"Lower San Joaquin River",2084.51383319357
"3241",1991,11,"Mid Suisun Bay",394.379805855502
"3242",1991,11,"Middle Sacramento River",784.16208
"3243",1991,11,"Mildred Island",4887.4197
"3244",1991,11,"Sacramento River near Rio Vista",10989.936702437
"3245",1991,11,"San Joaquin River at Prisoners Pt",4958.60798
"3246",1991,11,"San Joaquin River at Twitchell Island",3504.72074648534
"3247",1991,11,"San Joaquin River near Stockton",17173.99134
"3248",1991,11,"Suisun Marsh",13000.6686977823
"3249",1991,11,"West Suisun Bay",292.73972233778
"3250",1992,3,"Carquinez Strait",3339.32210244106
"3251",1992,3,"Confluence",291.42007196147
"3252",1992,3,"Disappointment Slough",3964.66007
"3253",1992,3,"Franks Tract",384.49151
"3254",1992,3,"Grizzly Bay",325.537802737255
"3255",1992,3,"Holland Cut",149.0362
"3256",1992,3,"Honker Bay",325.896858835761
"3257",1992,3,"Lower Mokelumne River",160.425965
"3258",1992,3,"Lower Sacramento River",129.525381211447
"3259",1992,3,"Lower San Joaquin River",177.409058433628
"3260",1992,3,"Mid Suisun Bay",836.525798051972
"3261",1992,3,"Middle Sacramento River",337.24856
"3262",1992,3,"Mildred Island",413.243256595045
"3263",1992,3,"Sacramento River near Rio Vista",329.974415515021
"3264",1992,3,"San Joaquin River at Prisoners Pt",146.835191647565
"3265",1992,3,"San Joaquin River at Twitchell Island",116.388062378207
"3266",1992,3,"San Joaquin River near Stockton",4259.65312585236
"3267",1992,3,"Suisun Marsh",4894.89174913851
"3268",1992,3,"Victoria Canal",346.90776
"3269",1992,3,"West Suisun Bay",2682.28337149865
"3270",1992,4,"Confluence",991.567139845087
"3271",1992,4,"Disappointment Slough",16552.7406291456
"3272",1992,4,"Franks Tract",770.693045
"3273",1992,4,"Grizzly Bay",290.581278065619
"3274",1992,4,"Holland Cut",7695.58032943802
"3275",1992,4,"Honker Bay",1051.41569497268
"3276",1992,4,"Lower Mokelumne River",2323.4504975
"3277",1992,4,"Lower Sacramento River",754.007398276501
"3278",1992,4,"Lower San Joaquin River",2111.52792296087
"3279",1992,4,"Mid Suisun Bay",5168.6304524924
"3280",1992,4,"Middle Sacramento River",229.437627757371
"3281",1992,4,"Mildred Island",35950.1105073472
"3282",1992,4,"Sacramento River near Rio Vista",2236.08452680967
"3283",1992,4,"San Joaquin River at Prisoners Pt",5813.37635858097
"3284",1992,4,"San Joaquin River at Twitchell Island",3402.93873068981
"3285",1992,4,"San Joaquin River near Stockton",48758.9762866833
"3286",1992,4,"Suisun Marsh",14488.5441936438
"3287",1992,4,"Victoria Canal",4335.52268584135
"3288",1992,4,"West Suisun Bay",4970.71237842697
"3289",1992,5,"Confluence",5457.78298723964
"3290",1992,5,"Disappointment Slough",35778.9098546711
"3291",1992,5,"Franks Tract",58942.53182
"3292",1992,5,"Grizzly Bay",972.200843475873
"3293",1992,5,"Holland Cut",46228.4718758987
"3294",1992,5,"Honker Bay",2459.42259212392
"3295",1992,5,"Lower Mokelumne River",13830.70926
"3296",1992,5,"Lower Sacramento River",8314.50971363541
"3297",1992,5,"Lower San Joaquin River",12909.825241032
"3298",1992,5,"Mid Suisun Bay",3875.09315250833
"3299",1992,5,"Middle Sacramento River",1249.74007723113
"3300",1992,5,"Mildred Island",35514.8210980673
"3301",1992,5,"Sacramento River near Rio Vista",26240.4869835991
"3302",1992,5,"San Joaquin River at Prisoners Pt",63967.6320966504
"3303",1992,5,"San Joaquin River at Twitchell Island",51946.4537247226
"3304",1992,5,"San Joaquin River near Stockton",66639.2021490072
"3305",1992,5,"Suisun Marsh",17660.5168745564
"3306",1992,5,"Victoria Canal",45660.06839
"3307",1992,5,"West Suisun Bay",3582.23077323069
"3308",1992,6,"Confluence",4149.32925205302
"3309",1992,6,"Disappointment Slough",5742.33514951105
"3310",1992,6,"Franks Tract",10171.646289575
"3311",1992,6,"Grizzly Bay",720.213754482833
"3312",1992,6,"Holland Cut",13906.9625080196
"3313",1992,6,"Honker Bay",1723.98114879358
"3314",1992,6,"Lower Mokelumne River",7511.14319
"3315",1992,6,"Lower Sacramento River",6260.34009328917
"3316",1992,6,"Lower San Joaquin River",11646.5259185876
"3317",1992,6,"Mid Suisun Bay",2282.72033225851
"3318",1992,6,"Middle Sacramento River",541.59953
"3319",1992,6,"Mildred Island",12766.5057930207
"3320",1992,6,"Sacramento River near Rio Vista",9605.24038122403
"3321",1992,6,"San Joaquin River at Prisoners Pt",16322.3964704756
"3322",1992,6,"San Joaquin River at Twitchell Island",16083.5639334607
"3323",1992,6,"San Joaquin River near Stockton",24137.7499553845
"3324",1992,6,"Suisun Marsh",9024.71004233602
"3325",1992,6,"Victoria Canal",17275.52468
"3326",1992,6,"West Suisun Bay",1952.51412736049
"3327",1992,7,"Confluence",7615.19712588324
"3328",1992,7,"Disappointment Slough",16779.11039
"3329",1992,7,"Franks Tract",4739.45375244162
"3330",1992,7,"Grizzly Bay",1163.21108068615
"3331",1992,7,"Holland Cut",9011.69537333333
"3332",1992,7,"Honker Bay",2121.50525449125
"3333",1992,7,"Lower Mokelumne River",5113.40367333333
"3334",1992,7,"Lower Sacramento River",5855.44444630496
"3335",1992,7,"Lower San Joaquin River",12656.6337491499
"3336",1992,7,"Mid Suisun Bay",1186.15536682081
"3337",1992,7,"Middle Sacramento River",619.218253333333
"3338",1992,7,"Mildred Island",10125.8108933333
"3339",1992,7,"Sacramento River near Rio Vista",13001.1361573466
"3340",1992,7,"San Joaquin River at Prisoners Pt",17246.551870018
"3341",1992,7,"San Joaquin River at Twitchell Island",16999.7635554702
"3342",1992,7,"San Joaquin River near Stockton",9233.87573820548
"3343",1992,7,"Suisun Marsh",1854.44800903523
"3344",1992,7,"Victoria Canal",7734.51618666667
"3345",1992,7,"West Suisun Bay",1089.98335552189
"3346",1992,8,"Confluence",4398.80710053774
"3347",1992,8,"Disappointment Slough",27747.70874
"3348",1992,8,"Franks Tract",9465.355655
"3349",1992,8,"Grizzly Bay",721.07880752784
"3350",1992,8,"Holland Cut",6142.82466
"3351",1992,8,"Honker Bay",2276.33279093423
"3352",1992,8,"Lower Mokelumne River",4995.45847
"3353",1992,8,"Lower Sacramento River",4168.20738649261
"3354",1992,8,"Lower San Joaquin River",11632.5781540281
"3355",1992,8,"Mid Suisun Bay",1443.58075890118
"3356",1992,8,"Middle Sacramento River",2804.95086
"3357",1992,8,"Mildred Island",7137.39305
"3358",1992,8,"Sacramento River near Rio Vista",12212.3402507633
"3359",1992,8,"San Joaquin River at Prisoners Pt",16424.997805
"3360",1992,8,"San Joaquin River at Twitchell Island",12364.0950556112
"3361",1992,8,"San Joaquin River near Stockton",9905.221295
"3362",1992,8,"Suisun Marsh",927.112238451391
"3363",1992,8,"Victoria Canal",5466.57596
"3364",1992,8,"West Suisun Bay",925.555093748539
"3365",1992,9,"Confluence",5250.22213608526
"3366",1992,9,"Disappointment Slough",19764.5960733333
"3367",1992,9,"Franks Tract",7812.66709
"3368",1992,9,"Grizzly Bay",2302.648
"3369",1992,9,"Holland Cut",9253.395925
"3370",1992,9,"Honker Bay",2436.71852278583
"3371",1992,9,"Lower Sacramento River",6441.28500822664
"3372",1992,9,"Lower San Joaquin River",12432.4310706736
"3373",1992,9,"Mid Suisun Bay",2431.88608941131
"3374",1992,9,"Middle Sacramento River",50.85757
"3375",1992,9,"Mildred Island",9493.03601
"3376",1992,9,"Sacramento River near Rio Vista",12512.8257802054
"3377",1992,9,"San Joaquin River at Prisoners Pt",13471.7337083333
"3378",1992,9,"San Joaquin River at Twitchell Island",16508.3731508431
"3379",1992,9,"San Joaquin River near Stockton",35402.15043
"3380",1992,9,"Suisun Marsh",1839.64745698247
"3381",1992,9,"Victoria Canal",8316.631505
"3382",1992,9,"West Suisun Bay",660.83118187091
"3383",1992,10,"Confluence",5445.42797757955
"3384",1992,10,"Disappointment Slough",51708.88756
"3385",1992,10,"Franks Tract",14078.68433
"3386",1992,10,"Grizzly Bay",1057.83107
"3387",1992,10,"Holland Cut",11713.58152
"3388",1992,10,"Honker Bay",3910.0496875
"3389",1992,10,"Lower Mokelumne River",5697.2564825
"3390",1992,10,"Lower Sacramento River",5968.9882629333
"3391",1992,10,"Lower San Joaquin River",16151.0713299038
"3392",1992,10,"Mid Suisun Bay",679.034374516807
"3393",1992,10,"Middle Sacramento River",130.49417
"3394",1992,10,"Mildred Island",17019.1429
"3395",1992,10,"Sacramento River near Rio Vista",13387.082327766
"3396",1992,10,"San Joaquin River at Prisoners Pt",12716.8351
"3397",1992,10,"San Joaquin River at Twitchell Island",17833.2376925
"3398",1992,10,"San Joaquin River near Stockton",55502.517995
"3399",1992,10,"Suisun Marsh",2143.3534680772
"3400",1992,10,"Victoria Canal",11919.11366
"3401",1992,10,"West Suisun Bay",893.252022577378
"3402",1992,11,"Confluence",1595.76483216787
"3403",1992,11,"Disappointment Slough",6378.61976
"3404",1992,11,"Franks Tract",1097.24416
"3405",1992,11,"Grizzly Bay",789.70449
"3406",1992,11,"Holland Cut",2391.20708
"3407",1992,11,"Honker Bay",919.706784213033
"3408",1992,11,"Lower Mokelumne River",295.690995
"3409",1992,11,"Lower Sacramento River",3070.30463263494
"3410",1992,11,"Lower San Joaquin River",4106.2591863019
"3411",1992,11,"Mid Suisun Bay",710.956159085144
"3412",1992,11,"Middle Sacramento River",66.91585
"3413",1992,11,"Mildred Island",6846.85058
"3414",1992,11,"Sacramento River near Rio Vista",6718.32540008904
"3415",1992,11,"San Joaquin River at Prisoners Pt",4671.35613
"3416",1992,11,"San Joaquin River at Twitchell Island",4241.4154375
"3417",1992,11,"San Joaquin River near Stockton",16285.311856161
"3418",1992,11,"Suisun Marsh",3831.65750949252
"3419",1992,11,"Victoria Canal",4272.70137
"3420",1992,11,"West Suisun Bay",322.073943458107
"3421",1993,3,"Carquinez Strait",4167.00440358735
"3422",1993,3,"Confluence",692.218336015535
"3423",1993,3,"Disappointment Slough",237.096172939389
"3424",1993,3,"Grizzly Bay",1149.58692
"3425",1993,3,"Honker Bay",1012.418865
"3426",1993,3,"Lower Sacramento River",441.713321640196
"3427",1993,3,"Lower San Joaquin River",271.233936063551
"3428",1993,3,"Mid Suisun Bay",3220.44183316037
"3429",1993,3,"Sacramento River near Rio Vista",539.37962219531
"3430",1993,3,"San Joaquin River at Prisoners Pt",218.431731077134
"3431",1993,3,"San Joaquin River at Twitchell Island",262.507466666667
"3432",1993,3,"San Joaquin River near Stockton",892.209389965245
"3433",1993,3,"San Pablo Bay",9895.90464
"3434",1993,3,"Suisun Marsh",2058.84469310365
"3435",1993,3,"West Suisun Bay",5225.876293517
"3436",1993,4,"Carquinez Strait",4147.49844132363
"3437",1993,4,"Confluence",1345.11185953871
"3438",1993,4,"Disappointment Slough",11689.0482958715
"3439",1993,4,"Franks Tract",4036.47723
"3440",1993,4,"Grizzly Bay",3298.7715110075
"3441",1993,4,"Holland Cut",1202.09033954088
"3442",1993,4,"Honker Bay",1630.70751534541
"3443",1993,4,"Lower Mokelumne River",577.71482
"3444",1993,4,"Lower Sacramento River",778.584430797063
"3445",1993,4,"Lower San Joaquin River",1362.0752963875
"3446",1993,4,"Mid Suisun Bay",10033.4887660853
"3447",1993,4,"Mildred Island",56194.3253061429
"3448",1993,4,"Sacramento River near Rio Vista",688.355817877147
"3449",1993,4,"San Joaquin River at Prisoners Pt",4741.05890760279
"3450",1993,4,"San Joaquin River at Twitchell Island",1501.04514216799
"3451",1993,4,"San Joaquin River near Stockton",28001.119884504
"3452",1993,4,"San Pablo Bay",2545.14109
"3453",1993,4,"Suisun Marsh",3011.72742945614
"3454",1993,4,"Victoria Canal",13025.69172
"3455",1993,4,"West Suisun Bay",11163.1645797338
"3456",1993,5,"Carquinez Strait",4144.31310478552
"3457",1993,5,"Confluence",7627.27108406645
"3458",1993,5,"Disappointment Slough",0
"3459",1993,5,"Franks Tract",14366.18527
"3460",1993,5,"Grizzly Bay",4316.96305291467
"3461",1993,5,"Holland Cut",21896.13773
"3462",1993,5,"Honker Bay",9044.23428291572
"3463",1993,5,"Lower Mokelumne River",1136.23043762349
"3464",1993,5,"Lower Sacramento River",9014.40886689159
"3465",1993,5,"Lower San Joaquin River",16422.5754809128
"3466",1993,5,"Mid Suisun Bay",32182.6120065078
"3467",1993,5,"Middle Sacramento River",556.42025
"3468",1993,5,"Mildred Island",20424.7379977796
"3469",1993,5,"Sacramento River near Rio Vista",7532.27307939633
"3470",1993,5,"San Joaquin River at Prisoners Pt",19557.4395022176
"3471",1993,5,"San Joaquin River at Twitchell Island",16068.2822452744
"3472",1993,5,"San Joaquin River near Stockton",28758.6564457068
"3473",1993,5,"San Pablo Bay",680.245234702692
"3474",1993,5,"Suisun Marsh",29406.3675070498
"3475",1993,5,"Victoria Canal",15582.2085356339
"3476",1993,5,"West Suisun Bay",6576.7313106787
"3477",1993,6,"Carquinez Strait",5021.35699304864
"3478",1993,6,"Confluence",18515.217889294
"3479",1993,6,"Disappointment Slough",56283.996513023
"3480",1993,6,"Grizzly Bay",83757.2762641954
"3481",1993,6,"Honker Bay",19823.3501727235
"3482",1993,6,"Lower Mokelumne River",1427.987
"3483",1993,6,"Lower Sacramento River",17670.6360507257
"3484",1993,6,"Lower San Joaquin River",24218.80341
"3485",1993,6,"Mid Suisun Bay",40854.6920483539
"3486",1993,6,"Middle Sacramento River",827.5705478533
"3487",1993,6,"Sacramento River near Rio Vista",7572.9211552587
"3488",1993,6,"San Joaquin River at Prisoners Pt",16280.9342902844
"3489",1993,6,"San Joaquin River at Twitchell Island",14768.7641952506
"3490",1993,6,"San Joaquin River near Stockton",45364.8421561444
"3491",1993,6,"San Pablo Bay",1345.29085139657
"3492",1993,6,"Suisun Marsh",18803.4706860006
"3493",1993,6,"West Suisun Bay",41881.6236494642
"3494",1993,7,"Carquinez Strait",1601.76962767441
"3495",1993,7,"Confluence",5421.64196024223
"3496",1993,7,"Disappointment Slough",9399.753315
"3497",1993,7,"Franks Tract",22739.2439321557
"3498",1993,7,"Grizzly Bay",4453.57476621492
"3499",1993,7,"Holland Cut",12018.70692
"3500",1993,7,"Honker Bay",9168.9583270823
"3501",1993,7,"Lower Mokelumne River",894.98146
"3502",1993,7,"Lower Sacramento River",5384.41390227716
"3503",1993,7,"Lower San Joaquin River",13656.2020879396
"3504",1993,7,"Mid Suisun Bay",3401.68205009555
"3505",1993,7,"Middle Sacramento River",553.20883
"3506",1993,7,"Mildred Island",7864.07513
"3507",1993,7,"Sacramento River near Rio Vista",6339.83461886662
"3508",1993,7,"San Joaquin River at Prisoners Pt",7362.76610465111
